,X1_050_06,X1_090_07,X1_120_01,X1_200_02,X1_300_04,X1_400_05,X1_600_03,X3_040_07,X3_060_01,X3_080_02,X3_120_06,X3_150_07,X3_200_01,X3_250_02,X3_300_01,X3_400_02,X3_500_04,X3_550_05,X3_600_03,X3_800_03,X5_020_06,X5_050_07,X5_080_01,X5_120_02,X5_200_04,X5_300_05,X5_400_03,X5_500_05,X5_600_03,X6_040_06,X6_080_07,X6_200_01,X8_040_06,X8_070_07,X8_200_01,X9_040_06,X9_070_07,X9_380_01,X12_040_06,X12_120_07,X12_300_01,X12_1900_03
K12385,0,0,0.793405005,0,1.449836838,0,0,0,0,1.302144975,0,7.231352715,11.62265212,1.28980504,40.23592301,0,0,20.88139185,13.13424028,21.90374953,0,0,0.340322446,0,3.595929719,3.239578363,5.874206301,7.769490646,14.22366109,0.27388724,0,3.337544541,1.473047103,1.705948561,5.014092892,0.422355932,12.0157539,21.47327656,0,0.35389689,0.718666278,0
K12391,41.78822332,17.31091249,13.09697639,11.73003499,35.28322393,37.131594,25.11640677,22.62992605,19.26631592,9.152976542,14.3375244,15.32946997,17.9378108,43.85692426,22.79540749,35.02035285,15.25565341,30.55780531,5.310925919,8.152411591,18.27446934,18.69269821,9.692241065,30.48063211,25.96984968,18.15900618,14.42039251,9.481121448,39.11631718,6.201784904,5.155032067,12.02134099,11.80649731,18.1912404,25.66064256,11.00321125,5.470609554,5.189872508,28.79138613,17.70785135,16.92051914,11.14653744
K12392,15.57528651,3.653399559,5.685779458,0,3.082356438,8.341287181,3.925068061,1.600109135,5.709416409,3.43700443,5.567704082,6.771750325,1.401926101,6.776754572,1.830792749,4.098074489,20.63709594,1.423209329,0,2.864930171,3.765452303,7.423305537,1.808144714,3.287351332,5.201247848,2.862464533,2.53849434,0,3.580454084,0.478841062,5.587657363,6.359119337,2.585379765,5.629990265,1.489486167,5.005808837,4.533553275,7.95406395,3.667219808,14.05562399,5.123748451,0
K12393,16.10021228,15.89426779,20.3402252,35.43230538,38.48407849,26.06652244,10.50461926,15.58718939,16.79624859,22.7655908,25.59673065,8.329520056,43.18011152,10.70091862,34.24581824,15.25042464,15.35563794,43.60130112,21.99843909,6.825421619,11.44404875,5.939135759,8.317021208,19.69834796,31.93480911,27.5599752,21.99315194,12.87999116,36.26943733,15.23142808,24.1153138,6.30033325,15.09615594,35.04129958,35.27476045,25.98659198,13.11995158,17.53318191,12.36002529,27.69760604,28.08315124,0
K12396,1.809845399,0,1.846268477,0,0,0,0,6.267227055,5.229483187,6.060232047,0.575956055,0,0,0,0,0,0.768830096,0,1.736016947,0,8.419443334,2.505470878,4.223662818,9.046674802,0,0,0,4.792347836,1.880011037,2.974257044,5.718008927,0,0.457041135,6.351639387,0.648216063,1.965660508,0,0,0,0.549016512,0,0
K12400,2.821752181,3.398438736,1.481867151,0,9.394132869,6.479219387,1.213379751,1.676751065,0.857240952,0,0,19.18456437,8.146041209,4.677628232,2.005251812,6.476970976,3.754621639,1.759860828,0,2.150364578,3.937604434,3.981633881,7.15066187,3.349095039,1.370097758,3.805084789,3.461639214,2.26946406,4.934318689,3.724019707,1.386653652,0,0,1.421046666,5.220893047,1.293672894,5.261014575,2.658305937,2.14236771,3.337931851,7.509854923,0
K12401,0,0.5267521,0.647711536,0,0,0,0,0,0,1.06303126,0,0,1.897675415,5.023878602,0,0,1.618334913,0,0,0,0.681628999,0,0,2.975411473,4.059974889,0,0.988064931,0,0.989323751,11.17965753,0.859715628,0,0,0,0,0,1.799490814,6.518263463,1.679686722,1.733463467,0.699813543,0
K12402,20.15107275,31.8039205,36.21679034,50.28649641,25.83325786,53.1367321,74.16362059,40.14031259,36.71606664,25.02473762,10.85633455,16.21506253,59.9718888,23.91856355,46.20699474,29.24121842,62.76641317,81.18522524,10.63493236,253.3808962,22.2868558,27.91114412,34.13218156,46.59674555,58.53320867,61.23827674,50.98062253,32.67513822,55.70385792,25.2940932,22.79517239,48.70597967,19.27147454,15.40209582,47.04993872,30.84752643,74.80675018,82.10178545,18.53668228,20.25118145,20.65733072,0
K12410,24.29393795,44.80589219,32.87896998,6.715247822,58.16048017,46.86270908,27.36743866,30.98755705,36.20395806,15.73286762,47.98666156,14.32607336,26.63937583,40.35736728,40.3897937,62.30726095,25.25494043,3.313464723,60.10204131,33.77620126,18.47051778,22.50825164,22.29208522,11.77871853,25.51336743,46.4480646,34.98614894,23.23188579,25.54728178,24.05761554,16.24495923,35.86716076,18.92119583,14.0503485,30.20899169,21.49600034,52.67233937,31.17296678,11.9306089,20.84929623,38.41799842,3.532441315
K12418,14.39062803,9.66467811,17.47647492,26.60515405,1.523724332,2.101853225,0.6566854,11.8649089,7.310980589,2.294606547,0,2.651994887,3.781042978,0,0,7.28620943,0.295567875,2.814182887,5.915826719,2.092729287,13.24197491,19.21026525,3.607439465,6.857311854,1.707777314,3.116925985,1.066393975,0,1.084122884,15.92702377,3.711479019,6.258170854,3.114919083,3.006178891,10.71556558,14.88529626,3.465937473,3.842083463,12.68990954,1.870884127,3.0211656,0
K12436,0,0,0,0,4.343659678,0,41.48407285,0,0,0,4.196251261,4.786616852,1.459632503,0.966052524,10.96225903,9.471497867,3.734317608,30.08381948,0,2.982857079,0,0,0,0,2.602337953,3.039857015,4.559931621,4.52610629,10.65339588,0,0,2.095730148,0,0,9.445434068,0,1.384111982,0,0,0,32.29647972,0
K12450,5.091935302,0.395894914,1.839345614,1.684280974,6.957287306,0,0,0,0.565883228,7.190551352,5.06321029,15.41773754,5.388943618,10.0724186,7.61976939,13.46636143,62.72920335,4.465025604,0,4.04901558,2.561484368,4.954627939,9.142531886,6.759564693,14.18772728,11.8841112,4.704567384,5.617958018,17.1903674,2.688760536,10.84124206,7.50859784,12.57322193,4.419963192,3.076470245,1.03657071,4.057369272,10.27462886,1.26241439,0.434277257,0,0
K12452,11.32062957,23.38641864,13.35241778,2.821226256,9.081926002,32.83905844,3.97054973,16.57510591,25.7960324,17.24177081,21.42754122,35.56527419,34.23101029,43.24443841,31.14595501,15.10544355,31.72378411,22.52932698,22.0807135,12.35888657,21.83307927,25.11863594,22.22100527,17.68010054,48.08028528,34.5185826,39.14838608,34.64951451,12.52128201,34.63580046,33.6841541,45.69799319,30.33974178,16.95987883,30.39232582,27.50827716,28.40557266,32.75988244,23.0742356,22.40668302,26.11291287,0
K12460,2.079352732,0,1.414133091,2.446355413,0,0,0,8.000545674,0,2.3208907,4.632058952,0,0,0,0,0,0,0,0,4.233401971,5.952737097,1.439282526,7.885501072,0.649614464,0,0,0,0.917664162,2.159966861,2.440827864,4.692491371,0.991450803,0,0,0,6.775111649,0,0,0,3.15385774,0,0
K12492,0,0,0,0,5.965042989,10.05679821,0,0,0,0,0,0,7.572472759,7.075501933,0.66907581,0,0,0,4.288731522,0,0,0,0,0,0,0,0.927710226,1.578563179,0.928892153,0,0,0,0.451637693,0.261522755,0,0,2.534356767,1.147519411,0,0,0,0
K12493,0,2.429006861,0,0,0,0,0,0,0.650765712,0,1.397622396,6.377008903,16.04300917,1.930546898,35.05093919,0,8.70638081,0,0,1.490225775,0,0,2.135248894,0,1.560143576,0.506234253,1.518751419,0,0,0.34368431,0,0,0,1.284414175,2.621615773,0.529988573,2.304992938,3.757200654,0,0,0.537840569,0
K12524,111.8413464,105.1413141,148.5875458,45.71365841,0.982796629,1.445433332,10.72107843,82.8656199,92.60847448,135.5395979,118.7322888,34.80493178,27.21008095,29.92267865,15.56616019,11.29719454,9.278705291,0.99876346,73.88225335,0,118.4894929,112.9425317,93.01888151,94.40162398,29.10603162,25.43855988,55.42758939,15.36005654,6.442347566,155.1650532,196.9127339,64.00349819,121.8387668,166.0257288,45.18682649,75.78740535,62.82544767,34.66980624,72.07636428,72.29800307,19.56250611,0
K12526,5.081030294,7.728500402,17.33407641,0,0,8.095687668,7.473466558,12.91040221,7.686041135,9.225616481,0.629971563,8.623218146,6.902613247,0,3.518714751,0,0,0,0,4.768722479,29.43317189,32.86722819,17.05647931,15.3704107,3.516136013,0,0,9.303338477,0,13.31566583,20.7017322,87.71874999,21.36360496,13.47177308,2.965942276,11.92060324,3.221328165,5.222479871,0,6.426317061,0,0
K12544,1.784931106,4.936034919,0,56.69915776,0,0,6.738612423,0,1.190190977,1.992269008,0,0,0,0,0,0,0,0,0,0,1.916201875,3.088725775,0,2.230534618,0,0,0,0,1.854130846,1.257134351,5.236488158,0,3.605996133,3.132101428,8.950098293,5.169603382,0,0,7.082926754,0,0,0
K12575,14.94053445,12.39493213,8.467340112,0,3.691216969,10.18346446,0,1.916180075,0,0,0,0,1.240387291,0,0.931566457,1.463422603,2.115601059,0,0,0,0,2.585377871,0.726394686,9.335200439,0,0,1.291667873,8.791449254,0,0.58459334,0.561940325,0,0,0,0,0,2.352420776,5.325707374,12.07692449,0,0,0
K12580,10.38259269,5.971380645,9.38172817,36.49073492,5.847790745,28.45145726,10.82404825,10.59516877,11.56594007,13.63545294,10.13554736,3.555526547,4.065837839,4.024509867,6.122554984,1.918768126,0.695971648,35.78946508,3.131699636,4.551428474,9.24496287,8.609513571,7.536407946,22.71777694,1.741821985,6.219753673,8.025694583,7.209525539,1.69572938,13.12972779,25.15007702,35.58963761,22.89203128,29.54309298,19.80218288,18.71820047,4.177617209,1.191602257,8.809031205,13.26789386,2.401166265,0
K12581,0,0,0,0,11.01021756,0,0,0,0,0,0,0,0,0,3.334428544,13.96838073,15.14507207,0,31.34774955,9.073060363,0,0,0,0,6.332497658,0,6.164490211,10.48930688,54.00800937,0,0,0,0,0,1.064092818,0,0,0,0,0,2.183051739,0
K12584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.90790053,0,0,0,0,0,0,0,0,0,0
K12585,11.77475634,0,1.926456679,0,7.739876809,1.779421283,6.570631672,1.510157054,0,0,6.869754767,0,7.156896139,10.90212966,1.302228086,3.068557271,0,0,0,0,1.404524185,6.112671788,3.434865249,1.839286789,0,0,0.451402627,0.768092822,1.807910901,3.225059259,7.085915618,0,2.477904099,1.147872848,10.84842283,1.420942335,11.57941105,11.72931496,1.730531293,0.595311958,0.319713474,0
K12592,0,0,0,0,0,0,0,0,0.705375422,3.542198568,0.757452697,1.296026722,0,0.523137708,0,0,0,0,0,0,0.567825556,3.56958422,0.925772248,0.24786426,1.972908835,0.823073173,0,0.350140216,0,3.538987043,1.074268785,0,6.411360257,0.928131455,1.136644601,0.574463138,0.499683784,0.67874837,0,0.481349267,0,0
K12596,0,0,0,0,0,0,0,0,0,0,0,0,11.12424666,4.20716723,7.16111016,5.624789514,0,0,0,0,0,0,0,0,3.399961396,0,1.654878523,0,0,0,0,0,2.416936336,0,3.427912364,1.154983884,19.08809617,9.552578112,0,0,0,0
K12598,1.130308179,0.312574565,0,1.3298059,0,1.155626649,0,1.73959561,0,1.26160497,0.359703564,0,0,1.490584156,1.268577734,0.66428087,0,3.868187249,0,0,1.617913912,1.173561935,0.989181306,0.706243371,0,0,0.586317484,0.997659792,0,3.715043356,0.25507752,11.31772576,1.998060902,0,4.453155559,0,1.423756534,0,0,1.37151572,0,0
K12600,11.18415837,5.234068496,4.68071351,0,7.822756021,3.51836284,0,6.620356752,3.441964618,18.24484078,2.1902708,6.558345649,0,1.134539409,1.287416013,3.03365425,0.730935153,0,0,0,12.31454854,14.88736547,16.31189822,3.762837902,14.12839866,8.409814819,12.4955093,3.037424885,8.936734929,33.93190311,10.48404873,0.68391452,9.979761196,0.5032144,22.35432962,14.95019897,15.14288669,15.4825231,9.103742823,24.00997519,1.264307689,0
K12603,26.19541557,15.44335636,16.70198786,34.36099948,16.22510015,14.17737605,8.095956271,22.5095966,24.23139494,22.42392965,19.06066127,24.68706194,13.75086595,13.37343953,13.84612452,12.95602107,23.05507979,8.960060657,4.185637014,13.53596932,31.53542957,11.63390933,29.87950263,28.5512073,40.5004418,22.11370757,22.46152416,35.36620252,28.3456417,34.34418468,33.3259313,22.48161649,21.82202801,20.23722909,20.15744994,20.20954112,17.63382445,20.00338385,19.26846017,14.39269438,16.2968197,50.55240536
K12604,10.03902643,3.494163002,0.396702503,0,21.19855196,12.37965263,11.87124399,1.965612488,1.135482386,23.34588489,1.293131842,6.490670412,21.67526494,9.106774931,25.29265135,3.388868542,11.74548006,0,4.900257967,35.76946159,3.859073633,2.636348721,2.06583248,4.060215839,14.53244485,13.46118756,12.23486459,8.415437163,15.64160827,1.977580255,0,0,3.786919353,2.227809619,11.50255898,3.612385119,3.078245101,5.885690285,1.501633627,5.012542172,7.576725293,0
K12607,0,0,0,0,0,2.165620067,0,0,0,0,6.066692313,32.29430413,0,5.5866468,2.377288029,0,0.899809319,0,0,0,0,5.864614447,0,5.293940972,0,2.929897193,0,0,5.50073241,0,0.956019829,0,1.069806904,0,1.517294543,0,6.003202143,2.7181615,0,2.570191652,0,0
K12608,18.23000265,1.689996751,4.22285994,10.00899016,1.869977186,9.509877187,0,10.5079936,6.509980941,8.227047046,14.72026824,16.60693857,6.714894048,0.702429036,9.150307427,1.249953225,0,0,0,0,30.10486624,27.89166257,36.26272504,20.35400252,4.509952263,0.872453751,1.963083835,2.226882038,10.66198322,29.14835917,31.50409571,24.88462555,22.36545434,21.19449981,8.443941747,32.17354716,1.067594208,6.339492914,16.46571352,4.029142231,0,0
K12611,0,0.45719012,0.56217586,0,0,0,1.560375418,0.636108959,0,0,1.578371376,1.800430565,0,0,0.618499041,0.971616647,0,0,0,0,7.099370882,0,2.411392194,0,1.761910778,0.571703528,0,0,0,0.388131644,4.104006797,1.57656931,2.087487515,0.967014922,2.960658979,2.394119599,0,0,0,1.50454525,5.46657628,0
K12614,44.07955837,69.52560028,47.59217823,31.60090108,68.73521167,91.19392861,54.68456977,55.39003851,30.74848126,95.92570082,51.67552721,75.3807152,94.4135312,141.179761,137.982405,124.0677758,130.5795416,203.1551668,54.14392209,132.1456332,69.62403028,53.90223493,40.76547756,37.60214702,124.1946737,117.370053,101.0958892,107.2888363,126.158151,41.36594014,34.67635523,16.54902371,49.78925791,26.31997123,43.8208745,59.81524668,82.48237096,85.33410823,41.57510676,74.57190358,55.64743864,21.23562007
K12621,0,3.90657394,27.62099059,0,0,0,0,4.076542631,1.569940628,15.76760764,0,3.846055953,0,0,0,0,0,0,0,0,5.055194052,19.55632133,6.181420924,2.20666703,1.254590165,0,1.831956964,1.558600804,0,43.11432751,6.375945474,0,1.783705286,3.098586724,0,6.392858268,0,0,0,3.213989658,0,0
K12622,0,3.399512988,1.39338396,0,0,0,0,3.153262471,5.464669182,0,1.304026916,6.69370009,2.041179086,0,1.532984079,0,0,28.04654051,3.930530469,0,0,5.672657541,5.976768914,7.680994492,2.911328871,4.250996435,2.12556632,1.808399127,10.64137173,2.886017235,0.924727983,0,1.034790651,2.396799964,4.40289421,2.966978916,0,0,0,0,4.516403879,0
K12623,0,0,0,0,4.679821166,29.04943927,0,0,0,0,0,0,0,0,0,0,8.046642636,0,0,12.85481712,0,0,0,0,6.728967076,0,22.92654316,4.179760765,3.279393165,0,0,0,0,0,0,0,2.982460427,0,0,0,1.15986488,0
K12627,4.202025313,2.065822022,5.080404067,8.788758335,22.839405,10.50169772,0,6.826391517,2.905682293,7.295762895,3.565950146,4.576094352,49.30539483,41.25252992,43.31784024,12.62201995,4.760102383,14.06078106,0,2.851666606,7.685507212,10.98785595,13.34750234,10.79382551,15.92245296,21.63474369,39.71878711,13.59927307,17.94472469,8.768900103,5.689645787,0,10.3755861,7.373488779,13.37779242,6.423112535,6.469157134,3.195424424,0,7.081578723,2.744536239,0
K12662,4.959767583,0,4.216318949,0,11.96586192,2.586670938,0,0,2.204780007,0,3.94592844,4.132835038,15.02335946,0,6.512988855,4.431181285,0,0,0,6.438606134,0.88742136,0,0.723417658,1.944691231,0.880955389,0,2.572748305,1.652699685,2.576026052,0,0,0,0,0,0,0,4.780250162,5.411067143,2.186805255,2.256817875,17.77557911,0
K12734,7.017815471,18.08236537,6.833639549,29.1193994,27.4768754,23.91670616,4.415701568,17.7022306,6.420502575,0,11.39410394,28.71292974,18.64417186,11.26857107,20.26237965,28.43156967,45.28415636,0,6.109561396,7.871693123,14.21996502,7.905304768,10.89583453,18.53452636,27.31961851,27.98709998,16.11262696,28.59857849,43.97591205,6.607696374,2.419920283,0,8.131205957,5.150876884,7.297130029,5.540262388,3.94946303,2.682388023,28.26413162,15.27736665,1.718871923,163.2861894
K12736,40.95543825,18.20914013,1.365639589,0,4.464984243,32.27715475,0,16.89012467,6.217454171,12.28818531,0,2.18680615,3.00080421,5.250136775,1.476330319,10.53904988,2.559081591,17.62823271,9.563673275,4.017130349,0.718575703,2.779853198,2.322730156,3.114868859,2.115208124,13.02438083,3.08863433,5.286349345,9.277707987,4.193636221,1.812630516,0,3.042559237,1.741380305,0,8.723705707,0.632343195,0,12.27194048,10.94335242,7.326137684,0
K12739,0,0.394649962,0.485274445,0,0,0,0,0,0.634394247,0,0.681231042,0,0,0,0,0,0,0,0,0,0.510685877,0,1.248919165,3.343829167,2.027859575,2.9609928,0,0,0.741215043,0,0.644110844,1.701133158,0,0,1.02226527,0,3.145807972,4.27312653,0,0.86582321,0,0
K12765,5.351636012,1.183949885,5.823293341,0,0,0,0,9.0600519,5.709548226,2.389313185,5.449848336,5.828044693,1.066323509,0,0,0,0,0,0,2.179103727,1.532057631,5.926856818,1.873378747,6.0188925,0,0,0,0,0,10.05114493,6.76316386,10.20679895,2.702902467,12.52101868,0,3.87491645,0,1.831339941,2.8315002,3.896204444,0,0
K12795,0,0,0,0,0,0,0,0,0,2.084503684,0,0,0,0,0,0,0,0,0,0,3.341524875,0.646344468,1.634388043,0.583450027,0,0,0,0,0,3.946005046,0.842910487,0,6.131028147,2.184737416,0,0,11.76210388,8.787417167,0,0,0,0
K12811,0,0,4.60533193,0,31.92589863,12.58261965,29.03885099,1.678680299,4.093075544,9.739419418,14.16190672,15.5507954,3.545187032,0.635317981,0,3.616390095,0,0,0,56.3759988,14.01259477,10.55096169,2.54544855,5.534605826,1.36912812,4.127041546,0,0,39.95023454,4.084382093,15.42104525,0,6.596941598,7.639974991,2.070575515,0,5.813270324,2.63216317,0.424825225,1.031205171,19.80911236,0
K12812,166.8435233,166.3129081,108.8534927,65.412574,185.1569908,223.121391,130.5108598,166.5023322,146.6789795,103.9478623,77.5089631,117.7615287,99.84766678,146.2855176,113.4448495,111.5304507,128.4137644,117.695298,92.34916173,241.3856579,87.62416345,202.3195525,119.2126359,148.1984527,143.3872542,136.7081304,184.5647461,180.8793789,182.8373919,88.45552951,87.82286779,128.6603097,103.5499668,103.7976002,142.3041608,111.4441204,117.7331332,135.8363851,131.1049628,140.9047592,149.3495519,18.77660771
K12815,5.191444047,0.957091995,2.942178714,0,0,0,0,6.658223426,1.153883912,0,0,3.769061506,0,0,0,0,0,0,0,7.046253424,4.95399379,3.593404134,3.028837326,1.621868713,0,0,0,0,0,0.406261721,2.343114376,0,9.176985154,3.036555913,1.23958191,1.252975843,0,0,3.051937934,1.574824294,0,0
K12816,10.88179114,11.99564243,14.77339635,0,33.58393957,37.15778948,3.870425539,17.65204739,8.74687942,43.15828391,24.30069778,26.54344735,18.42101004,26.66792742,45.9509775,18.69840783,25.920982,81.65379138,0,42.95548735,18.81193936,5.140332779,10.03555456,11.87553906,34.54556266,38.8879255,35.67038531,15.38588474,34.02414522,11.48010367,13.3785619,0,13.72078137,15.98990989,3.841926795,16.34708042,5.717495391,10.07261063,6.151164755,3.793348965,6.762611506,0
K12817,0,0,0,0,0,0,0,0,2.76731647,0,1.584866731,0,0,3.283783476,0,2.926845207,0,0,0,0,0,0,0,5.445533589,4.4229036,0,12.91667873,2.197862314,12.93313491,0,0,0,0,1.456491611,3.567411312,0,0,0,0,0,0,0
K12818,1.067808785,3.543492362,1.452397869,0,1.582880689,4.366909171,0,0,1.898704665,0,0,2.325732659,8.510516097,1.40816362,0.798955232,0,0,8.770318196,0,0,0,0,0,0,2.275974158,2.215519319,2.215590305,0.942495074,6.655239071,0.501374759,0,0,0,0,3.05957982,0,7.397671452,8.221639077,0,0.647839484,0.784614478,0
K12819,0,0.351290939,0.771677597,1.255536905,13.54663555,13.80140707,1.950150075,3.179539122,3.169068384,0.557550242,5.389261964,6.971722927,6.673164649,6.778917304,0.848990303,2.239681759,3.604854768,0,2.047295706,10.53490389,2.14504932,2.766083974,6.066139633,4.057498375,1.612338977,0,4.884736282,1.121232769,7.311106467,5.15999339,2.705478239,1.429064201,3.532070235,6.4279616,7.447884592,0.821579416,3.045201405,3.535341811,0.440490216,2.809844481,14.02073391,0
K12820,4.380293391,5.524652502,8.644811633,3.977035895,4.588842378,6.329933144,37.51734763,7.857596882,3.730872743,9.080041436,8.708335463,11.02180257,25.16059267,24.57015725,9.6460699,26.76005902,2.139600316,2.267265957,20.12371822,0,12.17795988,8.960137415,10.63367485,16.12578331,5.512811535,11.98965416,14.19478435,3.502993984,30.15037741,17.72960102,16.85612182,3.622330557,10.55656911,8.407673254,1.895634747,12.24172457,17.15694607,26.72685019,2.875172709,7.965682421,25.12657242,86.34498434
K12821,3.262631316,4.386574727,10.13957732,2.284137193,1.438982444,8.684282329,4.251345431,14.54665964,13.37723741,4.333984131,2.438420245,0,2.243777507,0,0.822309297,7.443453906,7.626625576,0,64.80986344,80.04728126,13.17317172,8.663716572,9.04794151,4.291079878,9.180036946,5.482362215,4.934716218,3.085966975,0,1.98395108,2.292001189,8.387826598,20.90400434,8.460500219,0,8.783193354,8.777975888,15.56901127,1.712022937,0.455470274,0,0
K12822,0,0,0,0,3.957201721,19.10522762,2.519547365,0,0,0,0,4.360748735,6.648840701,14.0816362,7.989552316,10.9821258,10.20621952,0,0,5.43494106,0,0,0,0,6.638257961,23.07832623,27.69487881,2.356237686,11.09206512,0,0,6.364239346,0,0,3.824474775,0,11.76902276,12.56083748,0,0,0,0
K12823,42.91248784,58.27078135,74.36434847,0,119.9168966,114.3328018,121.1612726,49.73668688,73.81796851,46.57242977,91.26406801,76.84851946,130.859695,103.4905025,44.02803576,106.7638415,79.09191806,144.8211973,37.45172279,66.89879799,53.88187657,105.5109261,65.16963547,98.95837536,143.0109247,116.5508714,170.0427923,112.4643833,89.36846907,76.80792164,68.41824516,49.65638908,75.94452965,73.76283879,92.67743206,72.20742922,105.5560553,115.7823977,30.70901401,68.5096387,72.19121149,7.844586953
K12825,0,0.398408533,0,0,3.203449013,16.20261935,0,0,0,0,0,0,9.329484412,10.44946813,4.850799621,3.386778025,0,0,67.71430547,0,0,0,0,0,0.511793131,0,0.747322127,0,0.748274234,0,0,0,0,0,0,0,7.712579544,10.47642722,0,0,2.11721367,0
K12826,1.189564178,12.50052461,0,0,0,0,0,0,3.172802684,0,1.514243574,1.295460524,2.370228926,1.568727493,0.890054976,1.398211111,0,0,0,0,0,3.293561325,2.082077559,0.743267925,3.380651873,1.645427192,0,2.099923495,1.235682222,0,0.536899734,1.134386043,0,0.695794485,0,0.861318257,0,0,2.097957335,0.721708469,0,0
K12828,38.93507581,22.97904664,34.86087126,11.97160496,47.65301164,70.91469457,137.7982348,32.80333099,29.3183384,33.54107458,38.83001973,74.74044709,63.11744983,109.9780759,76.47266592,76.17755706,101.4859196,21.5163533,53.63960263,88.24911556,60.96914389,24.14243647,33.93854825,43.84813892,72.62817096,74.45575629,75.91244666,63.96117629,88.67855655,51.49994942,39.7491999,38.3458934,62.39189181,34.62700952,48.33375429,28.46620127,43.56316976,52.77988332,55.6035611,25.26488277,41.1594021,0
K12829,0,0,3.234597873,0,17.625964,4.862715453,0,0,0.352379687,0,0,2.589789642,20.53301373,21.95259442,0,0,0.673481734,2.170238855,0,14.52482065,0,2.194748726,0.462481857,0,0,0,0,0,2.470285245,0,0,0,0.800720102,0,1.135651898,0,9.485700194,2.712622306,0,0,1.164929792,0
